Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1737120978,3,,Aggregated,1.600000,0.000000,160,170,190,230,260,280,310,320,360,360,360,209,0,160.0,179.69699760765653,131.39560000000472,359.5568000000071,196.0
1737120979,3,,Aggregated,1.600000,0.000000,160,170,190,230,260,280,310,320,360,360,360,210,0,160.0,179.51795523809622,131.39560000000472,359.5568000000071,196.0
1737120980,3,,Aggregated,1.500000,0.000000,160,170,190,220,250,280,310,320,360,360,360,212,0,160.0,179.18331698113306,131.39560000000472,359.5568000000071,196.0
1737120981,3,,Aggregated,1.500000,0.000000,160,170,190,220,250,280,310,320,360,360,360,212,0,160.0,179.18331698113306,131.39560000000472,359.5568000000071,196.0
1737120982,3,,Aggregated,1.700000,0.000000,160,170,190,220,250,280,310,320,360,360,360,214,0,160.0,178.8454266355151,131.39560000000472,359.5568000000071,196.0
1737120983,3,,Aggregated,1.500000,0.000000,160,170,190,220,250,280,310,320,360,360,360,216,0,160.0,178.8362787037048,131.39560000000472,359.5568000000071,196.0
1737120984,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,280,310,320,360,360,360,217,0,160.0,178.6446672811071,131.39560000000472,359.5568000000071,196.0
1737120985,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,280,310,320,360,360,360,217,0,160.0,178.6446672811071,131.39560000000472,359.5568000000071,196.0
1737120986,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,280,310,320,360,360,360,219,0,160.0,179.26564703196456,131.39560000000472,359.5568000000071,196.0
1737120987,3,,Aggregated,1.400000,0.000000,160,170,190,220,250,270,310,320,360,360,360,221,0,160.0,178.9863049773766,131.39560000000472,359.5568000000071,196.0
1737120988,3,,Aggregated,1.400000,0.000000,160,170,190,220,250,270,310,320,360,360,360,221,0,160.0,178.9863049773766,131.39560000000472,359.5568000000071,196.0
1737120989,3,,Aggregated,1.300000,0.000000,160,170,190,220,250,270,310,320,360,360,360,223,0,160.0,178.70065201793827,131.39560000000472,359.5568000000071,196.0
1737120990,3,,Aggregated,1.300000,0.000000,160,170,190,220,250,270,310,320,360,360,360,224,0,160.0,178.56154330357248,131.39560000000472,359.5568000000071,196.0
1737120991,3,,Aggregated,1.100000,0.000000,160,170,180,220,250,270,310,320,360,360,360,226,0,160.0,178.26144955752315,131.39560000000472,359.5568000000071,196.0
1737120992,3,,Aggregated,1.200000,0.000000,160,170,180,220,250,270,310,320,360,360,360,227,0,160.0,178.10438766519925,131.39560000000472,359.5568000000071,196.0
1737120993,3,,Aggregated,1.200000,0.000000,160,170,190,230,260,280,310,320,360,360,360,229,0,160.0,178.9516698689966,131.39560000000472,359.5568000000071,196.0
1737120994,3,,Aggregated,1.300000,0.000000,160,170,190,230,260,280,310,320,360,360,360,230,0,160.0,178.80302913043568,131.39560000000472,359.5568000000071,196.0
1737120995,3,,Aggregated,1.300000,0.000000,160,170,190,220,250,280,310,320,360,360,360,231,0,160.0,178.70362727272814,131.39560000000472,359.5568000000071,196.0
1737120996,3,,Aggregated,1.300000,0.000000,160,170,190,230,250,280,310,320,360,360,360,233,0,160.0,179.2818021459237,131.39560000000472,359.5568000000071,196.0
1737120997,3,,Aggregated,1.300000,0.000000,160,170,190,230,250,280,310,320,360,360,360,234,0,160.0,179.14558333333434,131.39560000000472,359.5568000000071,196.0
1737120998,3,,Aggregated,1.300000,0.000000,160,170,190,230,250,280,310,320,360,360,360,235,0,160.0,179.0321225531925,131.39560000000472,359.5568000000071,196.0
1737120999,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,280,310,320,360,360,360,238,0,160.0,178.66180294117729,131.39560000000472,359.5568000000071,196.0
1737121000,3,,Aggregated,1.400000,0.000000,160,170,190,230,250,280,310,320,360,360,360,239,0,160.0,178.51786066945687,131.39560000000472,359.5568000000071,196.0
1737121001,3,,Aggregated,1.400000,0.000000,160,170,180,220,250,270,310,320,360,360,360,241,0,160.0,178.18434273859012,131.39560000000472,359.5568000000071,196.0
1737121002,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,242,0,160.0,178.1889318181827,131.39560000000472,359.5568000000071,196.0
1737121003,3,,Aggregated,1.600000,0.000000,160,170,180,220,250,270,310,320,360,360,360,244,0,160.0,177.9160971311485,131.39560000000472,359.5568000000071,196.0
1737121004,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,245,0,160.0,177.77787591836827,131.39560000000472,359.5568000000071,196.0
1737121005,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,270,310,320,360,360,360,247,0,160.0,178.3664829959523,131.39560000000472,359.5568000000071,196.0
1737121006,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,270,310,320,360,360,360,247,0,160.0,178.3664829959523,131.39560000000472,359.5568000000071,196.0
1737121007,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,270,310,320,360,360,360,250,0,160.0,178.61989400000087,131.39560000000472,359.5568000000071,196.0
1737121008,3,,Aggregated,1.600000,0.000000,160,170,190,230,250,270,300,320,360,360,360,251,0,160.0,178.49603705179368,131.39560000000472,359.5568000000071,196.0
1737121009,3,,Aggregated,1.300000,0.000000,160,170,190,230,250,270,300,320,360,360,360,253,0,160.0,178.2214972332025,131.39560000000472,359.5568000000071,196.0
1737121010,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,270,300,320,360,360,360,254,0,160.0,178.09627677165443,131.39560000000472,359.5568000000071,196.0
1737121011,3,,Aggregated,1.600000,0.000000,160,170,190,230,250,280,310,320,360,360,360,257,0,160.0,178.88378404669345,131.39560000000472,359.5568000000071,196.0
1737121013,3,,Aggregated,1.600000,0.000000,160,170,190,230,250,280,310,320,360,360,360,257,0,160.0,178.88378404669345,131.39560000000472,359.5568000000071,196.0
1737121014,3,,Aggregated,1.400000,0.000000,160,170,190,230,250,280,310,320,360,360,360,258,0,160.0,178.73807635659006,131.39560000000472,359.5568000000071,196.0
1737121015,3,,Aggregated,1.600000,0.000000,160,170,190,230,250,280,310,320,360,360,360,260,0,160.0,178.48926461538562,131.39560000000472,359.5568000000071,196.0
1737121016,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,280,310,320,360,360,360,261,0,160.0,178.37093065134198,131.39560000000472,359.5568000000071,196.0
1737121017,3,,Aggregated,1.400000,0.000000,160,170,190,230,250,280,310,320,360,360,360,263,0,160.0,178.45138859315682,131.39560000000472,359.5568000000071,196.0
1737121018,3,,Aggregated,1.500000,0.000000,160,170,190,230,250,280,310,320,360,360,360,264,0,160.0,178.33410000000094,131.39560000000472,359.5568000000071,196.0
1737121019,3,,Aggregated,1.400000,0.000000,160,170,190,220,250,280,310,320,360,360,360,266,0,160.0,178.16887481203102,131.39560000000472,359.5568000000071,196.0
1737121020,3,,Aggregated,1.600000,0.000000,160,170,190,220,250,280,310,320,360,360,360,267,0,160.0,178.08412996254773,131.39560000000472,359.5568000000071,196.0
1737121021,3,,Aggregated,1.600000,0.000000,160,170,190,220,250,280,310,320,360,360,360,267,0,160.0,178.08412996254773,131.39560000000472,359.5568000000071,196.0
1737121022,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,280,310,320,360,360,360,270,0,160.0,177.70374074074155,131.39560000000472,359.5568000000071,196.0
1737121023,3,,Aggregated,1.300000,0.000000,160,170,180,220,250,280,310,320,360,360,360,272,0,160.0,177.4517500000009,131.39560000000472,359.5568000000071,196.0
1737121024,3,,Aggregated,1.300000,0.000000,160,160,180,220,250,280,310,320,360,360,360,274,0,160.0,177.19371715328566,131.39560000000472,359.5568000000071,196.0
1737121025,3,,Aggregated,1.300000,0.000000,160,160,180,220,250,280,310,320,360,360,360,274,0,160.0,177.19371715328566,131.39560000000472,359.5568000000071,196.0
1737121026,3,,Aggregated,1.400000,0.000000,160,160,180,220,250,280,310,320,360,360,360,276,0,160.0,176.9282322463779,131.39560000000472,359.5568000000071,196.0
1737121027,3,,Aggregated,1.500000,0.000000,160,160,180,220,250,280,310,320,360,360,360,277,0,160.0,176.83319783393603,131.39560000000472,359.5568000000071,196.0
1737121028,3,,Aggregated,1.400000,0.000000,160,170,180,220,250,280,310,320,360,360,360,279,0,160.0,177.1213655913989,131.39560000000472,359.5568000000071,196.0
1737121029,3,,Aggregated,1.500000,0.000000,160,160,180,220,250,270,310,320,360,360,360,281,0,160.0,176.85101601423597,131.39560000000472,359.5568000000071,196.0
1737121030,3,,Aggregated,1.400000,0.000000,160,160,180,220,250,270,310,320,360,360,360,282,0,160.0,176.7808875886536,131.39560000000472,359.5568000000071,196.0
1737121031,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,284,0,160.0,176.79471267605737,131.39560000000472,359.5568000000071,196.0
1737121032,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,285,0,160.0,176.68548526315897,131.39560000000472,359.5568000000071,196.0
1737121033,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,270,310,320,360,360,360,286,0,160.0,176.58132307692412,131.39560000000472,359.5568000000071,196.0
1737121034,3,,Aggregated,1.700000,0.000000,160,170,190,220,250,270,310,320,360,360,360,288,0,160.0,177.01844270833442,131.39560000000472,359.5568000000071,196.0
1737121035,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,289,0,160.0,176.90587647058936,131.39560000000472,359.5568000000071,196.0
1737121036,3,,Aggregated,1.500000,0.000000,160,170,180,220,250,270,310,320,360,360,360,289,0,160.0,176.90587647058936,131.39560000000472,359.5568000000071,196.0
1737121037,3,,Aggregated,1.500000,0.000000,160,160,180,220,250,270,310,320,360,360,360,292,0,160.0,176.5968472602752,131.39560000000472,359.5568000000071,196.0
1737121038,3,,Aggregated,1.500000,0.000000,160,160,180,220,250,270,310,320,360,360,360,292,0,160.0,176.5968472602752,131.39560000000472,359.5568000000071,196.0
1737121039,3,,Aggregated,1.300000,0.000000,160,170,190,220,250,280,310,320,360,360,360,294,0,160.0,177.30552925170187,131.39560000000472,359.5568000000071,196.0
1737121040,3,,Aggregated,1.400000,0.000000,160,170,190,220,250,280,310,320,360,360,360,295,0,160.0,177.16878677966218,131.39560000000472,359.5568000000071,196.0
1737121041,3,,Aggregated,1.300000,0.000000,160,170,180,220,250,280,310,320,360,360,360,297,0,160.0,176.93978754208868,131.39560000000472,359.5568000000071,196.0
1737121042,3,,Aggregated,1.300000,0.000000,160,160,180,220,250,280,310,320,360,360,360,298,0,160.0,176.81750369127627,131.39560000000472,359.5568000000071,196.0
1737121043,3,,Aggregated,1.300000,0.000000,160,160,180,220,250,280,310,320,360,360,360,299,0,160.0,176.713120735787,131.39560000000472,359.5568000000071,196.0
1737121044,3,,Aggregated,1.300000,0.000000,160,160,180,220,250,280,310,320,360,360,360,300,0,160.0,176.61912700000104,131.39560000000472,359.5568000000071,196.0
1737121045,3,,Aggregated,1.300000,0.000000,160,160,190,220,250,280,300,320,360,360,360,303,0,160.0,176.60085775577662,131.39560000000472,359.5568000000071,196.0
1737121046,3,,Aggregated,1.300000,0.000000,160,160,190,220,250,280,300,320,360,360,360,304,0,160.0,176.47747730263256,131.39560000000472,359.5568000000071,196.0
1737121047,3,,Aggregated,1.200000,0.000000,160,160,180,220,250,280,300,320,360,360,360,305,0,160.0,176.38052262295184,131.39560000000472,359.5568000000071,196.0
1737121048,3,,Aggregated,1.500000,0.000000,160,170,180,210,250,280,300,320,360,360,360,308,0,160.0,176.25710909091015,131.39560000000472,359.5568000000071,196.0
1737121049,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,300,320,360,360,360,309,0,160.0,176.1330077669913,131.39560000000472,359.5568000000071,196.0
1737121050,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,311,0,160.0,175.90969389067627,131.39560000000472,359.5568000000071,196.0
1737121051,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,312,0,160.0,175.80510352564198,131.39560000000472,359.5568000000071,196.0
1737121052,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,312,0,160.0,175.80510352564198,131.39560000000472,359.5568000000071,196.0
1737121053,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,315,0,160.0,175.4932507936517,131.39560000000472,359.5568000000071,196.0
1737121054,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,315,0,160.0,175.4932507936517,131.39560000000472,359.5568000000071,196.0
1737121055,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,318,0,160.0,175.4015896226424,131.39560000000472,359.5568000000071,196.0
1737121056,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,318,0,160.0,175.4015896226424,131.39560000000472,359.5568000000071,196.0
1737121057,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,300,320,360,360,360,319,0,160.0,175.283662382446,131.39560000000472,359.5568000000071,196.0
1737121058,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,270,300,320,360,360,360,321,0,160.0,175.14260778816288,131.39560000000472,359.5568000000071,196.0
1737121059,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,270,300,320,360,360,360,321,0,160.0,175.14260778816288,131.39560000000472,359.5568000000071,196.0
1737121060,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,270,300,320,360,360,360,323,0,160.0,174.9633578947377,131.39560000000472,359.5568000000071,196.0
1737121061,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,270,300,320,360,360,360,324,0,160.0,174.85786543209954,131.39560000000472,359.5568000000071,196.0
1737121062,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,270,300,320,360,360,360,327,0,160.0,174.5618752293586,131.39560000000472,359.5568000000071,196.0
1737121063,3,,Aggregated,1.200000,0.000000,160,160,180,210,250,270,300,320,360,360,360,328,0,160.0,174.46617835365936,131.39560000000472,359.5568000000071,196.0
1737121064,3,,Aggregated,1.200000,0.000000,160,160,180,210,250,270,300,320,360,360,360,329,0,160.0,174.43075410334427,131.39560000000472,359.5568000000071,196.0
1737121065,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,270,300,320,360,360,360,330,0,160.0,174.3388369696978,131.39560000000472,359.5568000000071,196.0
1737121066,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,333,0,160.0,175.81990690690773,131.39560000000472,363.52130000000216,196.0
1737121067,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,333,0,160.0,175.81990690690773,131.39560000000472,363.52130000000216,196.0
1737121068,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,333,0,160.0,175.81990690690773,131.39560000000472,363.52130000000216,196.0
1737121069,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,336,0,160.0,176.0040711309532,131.39560000000472,363.52130000000216,196.0
1737121070,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,336,0,160.0,176.0040711309532,131.39560000000472,363.52130000000216,196.0
1737121071,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,338,0,160.0,175.79455946745642,131.39560000000472,363.52130000000216,196.0
1737121072,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,339,0,160.0,175.7355389380539,131.39560000000472,363.52130000000216,196.0
1737121073,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,341,0,160.0,175.59901114369586,131.39560000000472,363.52130000000216,196.0
1737121074,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,342,0,160.0,175.5201926900592,131.39560000000472,363.52130000000216,196.0
1737121075,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,344,0,160.0,175.3110090116286,131.39560000000472,363.52130000000216,196.0
1737121076,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,346,0,160.0,175.1738294797694,131.39560000000472,363.52130000000216,196.0
1737121077,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,346,0,160.0,175.1738294797694,131.39560000000472,363.52130000000216,196.0
1737121078,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,310,320,360,360,360,349,0,160.0,175.03556561604665,131.39560000000472,363.52130000000216,196.0
1737121079,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,310,320,360,360,360,349,0,160.0,175.03556561604665,131.39560000000472,363.52130000000216,196.0
1737121080,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,310,320,360,360,360,351,0,160.0,174.8633396011403,131.39560000000472,363.52130000000216,196.0
1737121081,3,,Aggregated,1.500000,0.000000,160,160,180,210,250,280,310,320,360,360,360,352,0,160.0,174.77708721590977,131.39560000000472,363.52130000000216,196.0
1737121082,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,353,0,160.0,174.68667563739442,131.39560000000472,363.52130000000216,196.0
1737121083,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,355,0,160.0,174.49094957746541,131.39560000000472,363.52130000000216,196.0
1737121084,3,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,356,0,160.0,174.38736151685458,131.39560000000472,363.52130000000216,196.0
1737121085,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,359,0,160.0,174.41318161559946,131.39560000000472,363.52130000000216,196.0
1737121086,3,,Aggregated,1.300000,0.000000,160,160,180,210,250,280,310,320,360,360,360,359,0,160.0,174.41318161559946,131.39560000000472,363.52130000000216,196.0
1737121087,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121088,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121089,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121090,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121091,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121092,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121093,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121094,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121095,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121096,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121097,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121098,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121099,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121100,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121101,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121102,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121103,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121104,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121105,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121106,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121107,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121108,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121109,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121110,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121111,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121112,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121113,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121114,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121115,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121116,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121117,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121118,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121119,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121120,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121121,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121122,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121123,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121124,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121125,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121126,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121127,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121128,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121129,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121130,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121131,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121132,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121133,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121134,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121135,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121136,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121137,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121138,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121139,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121140,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121141,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121142,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121143,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121144,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121145,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121146,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
1737121147,0,,Aggregated,1.400000,0.000000,160,160,180,210,250,280,310,320,360,360,360,361,0,160.0,174.21778337950212,131.39560000000472,363.52130000000216,196.0
